id,run_length,sexy,price,start_time,end_time,workerid,censored,other
1278,1,False,0.15,2013-04-20 01:22:10,2013-04-20 01:27:55,A14WOOII6N5ADC,False,None
1279,0,False,0.3,2013-04-20 02:19:07,2013-04-20 02:19:07,A3KIFFIK6IKX17,False,None
1280,0,False,0.3,2013-04-20 02:06:51,2013-04-20 02:06:51,A20JA64BT9D6FR,False,None
1282,0,False,0.15,2013-04-20 01:18:50,2013-04-20 01:18:50,A2ZFS2QYJKC83I,False,None
1283,0,False,0.15,2013-04-20 01:20:24,2013-04-20 01:20:24,A3MJ0JFJYO7BQ7,False,None
1284,0,False,0.3,2013-04-20 02:10:49,2013-04-20 02:10:49,A2GOIE7WJ3HOQ0,False,None
1285,0,False,0.3,2013-04-20 01:52:30,2013-04-20 01:52:30,A2W3A42TRMJ861,False,None
1286,0,False,0.3,2013-04-20 02:28:32,2013-04-20 02:28:32,A64BOVRVYV1GP,False,None
1288,0,False,0.15,2013-04-20 01:23:37,2013-04-20 01:23:37,A8DOKML3QXPL1,False,None
1289,0,False,0.3,2013-04-20 00:35:34,2013-04-20 00:35:34,A34YWEDVDZK3SN,False,None
1290,0,False,0.15,2013-04-20 01:38:25,2013-04-20 01:38:25,A3TXO6RKFIDFUV,False,None
1291,1,False,0.3,2013-04-20 01:21:13,2013-04-20 01:28:00,A3QSJY1FFN0N6V,False,None
1292,0,True,0.15,2013-04-20 01:09:21,2013-04-20 01:09:21,A14PFRHG0A2YY9,False,None
1293,0,False,0.3,2013-04-20 01:23:01,2013-04-20 01:23:01,A2KJ50DARKEBPR,False,None
1297,1,False,0.3,2013-04-20 01:44:13,2013-04-20 01:56:04,A1XR97XSHB17AB,False,None
1298,0,False,0.15,2013-04-20 01:39:02,2013-04-20 01:39:02,A10DBWQ3JAUL4J,False,None
1299,0,False,0.15,2013-04-20 01:47:52,2013-04-20 01:47:52,A3MLRH6BKWKP7M,False,None
1300,0,False,0.3,2013-04-20 01:40:34,2013-04-20 01:40:34,A3OZ288I9CBLWF,False,None
1301,0,False,0.15,2013-04-20 01:19:58,2013-04-20 01:19:58,A2BWMYV8JU7RO4,False,None
1302,0,False,0.15,2013-04-20 01:32:31,2013-04-20 01:32:31,A2UX7ZJEGGU5,False,None
1303,0,False,0.3,2013-04-20 01:01:40,2013-04-20 01:01:40,A1XTFB1MO37BI3,False,None
1304,0,True,0.15,2013-04-20 02:26:25,2013-04-20 02:26:25,A2645JQFXH75R8,False,None
1305,0,False,0.3,2013-04-20 01:24:37,2013-04-20 01:24:37,AYQWBIUVDPBXK,False,None
1307,0,True,0.3,2013-04-20 01:32:09,2013-04-20 01:32:09,A12SMSQ6D5227J,False,None
1308,0,True,0.3,2013-04-20 02:15:44,2013-04-20 02:15:44,A3LNKXG5P4C83A,False,None
1310,0,False,0.15,2013-04-20 02:18:17,2013-04-20 02:18:17,AB59OYZTUXRUM,False,None
1311,0,True,0.3,2013-04-20 01:01:54,2013-04-20 01:01:54,A2DG6D396IXLGL,False,None
1312,0,True,0.15,2013-04-20 01:52:54,2013-04-20 01:52:54,A2M18L7COHRV57,False,None
1313,1,False,0.15,2013-04-20 01:14:40,2013-04-20 01:23:06,A2HM35CWB7IIFM,False,None
1314,0,True,0.3,2013-04-20 01:29:41,2013-04-20 01:29:41,A3NMR4EWP867YJ,False,None
1315,0,True,0.3,2013-04-20 01:26:32,2013-04-20 01:26:32,A1792E2Q36AW16,False,None
1316,0,False,0.3,2013-04-20 01:02:46,2013-04-20 01:02:46,A309BLCQJHQULO,False,None
1319,0,False,0.15,2013-04-20 01:53:28,2013-04-20 01:53:28,A1LGPFQQ54PQO,False,None
1320,0,False,0.15,2013-04-20 01:29:15,2013-04-20 01:29:15,A2ZWBU7PJMG5KJ,False,None
1321,0,False,0.15,2013-04-20 01:02:57,2013-04-20 01:02:57,A48DTJC76MOIM,False,None
1322,0,True,0.3,2013-04-20 01:07:19,2013-04-20 01:07:19,A2ZH5LDUY5UFD4,False,None
1323,1,True,0.3,2013-04-20 01:05:02,2013-04-20 01:16:29,A3PLJSMW0GD3L0,False,None
1325,0,True,0.15,2013-04-20 01:58:59,2013-04-20 01:58:59,A1GKEEI844CEKI,False,None
1326,0,False,0.3,2013-04-20 02:24:03,2013-04-20 02:24:03,A3K34RATSWHIDE,False,None
1327,0,False,0.3,2013-04-20 01:20:33,2013-04-20 01:20:33,A2R1U30QLCEE69,False,None
1328,0,False,0.15,2013-04-20 01:08:24,2013-04-20 01:08:24,A39QOA9M7GNF86,False,None
1329,1,False,0.3,2013-04-20 02:09:38,2013-04-20 02:19:20,AFB9N61OMZXCX,False,None
1330,0,False,0.3,2013-04-20 02:22:28,2013-04-20 02:22:28,AZ9A137H25EDX,False,None
1331,0,False,0.15,2013-04-20 02:02:55,2013-04-20 02:02:55,A10YQTSBFQPKS3,False,None
1332,0,False,0.3,2013-04-20 02:30:14,2013-04-20 02:30:14,A3CTEVJQM763P8,False,None
1333,1,False,0.3,2013-04-20 01:57:40,2013-04-20 02:06:48,A3ER1TYH4WEDBH,False,None
1334,0,False,0.3,2013-04-20 01:52:36,2013-04-20 01:52:36,ADU3MDAGZD0UX,False,None
1335,0,False,0.3,2013-04-20 02:25:56,2013-04-20 02:25:56,ATQKTFZ7ETZ1C,False,None
1336,0,False,0.15,2013-04-20 02:29:10,2013-04-20 02:29:10,A3VWG9ODKVYGK6,False,None
1337,0,True,0.3,2013-04-20 00:31:31,2013-04-20 00:31:31,A1I2DD7WM94VC2,False,None
1338,0,False,0.15,2013-04-20 01:53:40,2013-04-20 01:53:40,A2VMQ3OKPH6O98,False,None
1339,0,True,0.3,2013-04-20 01:53:02,2013-04-20 01:53:02,A1T6RECMXS2IP2,False,None
1340,0,False,0.3,2013-04-20 02:08:54,2013-04-20 02:08:54,A1DEWED69OEN10,False,None
1341,0,True,0.15,2013-04-20 01:31:24,2013-04-20 01:31:24,A1EWQ6YCM8CO0E,False,None
1342,0,False,0.15,2013-04-20 02:22:58,2013-04-20 02:22:58,A3AYPGNCIQ0B2R,False,None
1343,1,False,0.15,2013-04-20 01:52:00,2013-04-20 01:56:14,A1FUBGE9CHDHU6,False,None
1344,0,False,0.15,2013-04-20 01:18:33,2013-04-20 01:18:33,AJGGOGCMHREFO,False,None
1345,0,False,0.3,2013-04-20 02:11:13,2013-04-20 02:11:13,A24LUXW1DB1QI5,False,None
1346,0,True,0.3,2013-04-20 01:25:59,2013-04-20 01:25:59,A3HLCR4YCHJWBI,False,None
1347,0,True,0.15,2013-04-20 01:54:08,2013-04-20 01:54:08,A1WP410YX2JBKI,False,None
1348,0,False,0.15,2013-04-20 01:20:10,2013-04-20 01:20:10,A39Y1T2GQVGO53,False,None
1349,0,False,0.15,2013-04-20 00:48:05,2013-04-20 00:48:05,A4JK32MEUHOPV,False,None
1350,0,True,0.3,2013-04-20 01:14:09,2013-04-20 01:14:09,A3TRP2W4Y4SU3W,False,None
1351,0,True,0.3,2013-04-20 02:31:15,2013-04-20 02:31:15,A90QPQO48C6RX,False,None
1352,0,True,0.15,2013-04-20 02:18:30,2013-04-20 02:18:30,A2J7PEUIO2WVUN,False,None
1353,0,False,0.15,2013-04-20 00:33:38,2013-04-20 00:33:38,A3O1L0034OG341,False,None
1354,0,False,0.3,2013-04-20 01:43:51,2013-04-20 01:43:51,AJXRUJ4B95J73,False,None
1355,0,True,0.15,2013-04-20 01:43:46,2013-04-20 01:43:46,A1YJ6UZRX1LW5R,False,None
1356,0,False,0.15,2013-04-20 01:51:24,2013-04-20 01:51:24,A2QJGPYZZ1DTIP,False,None
1357,0,False,0.15,2013-04-20 01:33:39,2013-04-20 01:33:39,A27IABVBUZ9X8Z,False,None
1358,0,True,0.3,2013-04-20 01:27:39,2013-04-20 01:27:39,A12MALG4QJ30IF,False,None
1361,0,False,0.3,2013-04-20 02:15:39,2013-04-20 02:15:39,AD8ZUKPJT9E6,False,None
1362,0,False,0.15,2013-04-20 01:24:42,2013-04-20 01:24:42,A3HTLXAPOBCVVO,False,None
1363,0,True,0.15,2013-04-20 01:54:34,2013-04-20 01:54:34,ATP5AJPL8E56O,False,None
1364,0,True,0.15,2013-04-20 01:24:51,2013-04-20 01:24:51,A3N7R7P9HP2YB6,False,None
1365,0,True,0.15,2013-04-20 00:32:02,2013-04-20 00:32:02,A3QLMSLL4AYTDT,False,None
1366,0,True,0.15,2013-04-20 01:39:08,2013-04-20 01:39:08,A1E0EK09CA5OIO,False,None
1367,1,False,0.15,2013-04-20 01:28:51,2013-04-20 01:31:32,A3T9NC9V3VL9RD,False,None
1368,0,False,0.3,2013-04-20 02:30:11,2013-04-20 02:30:11,A1T79J0XQXDDGC,False,None
1369,0,False,0.3,2013-04-20 02:12:41,2013-04-20 02:12:41,A1FQYUBCBNTQX7,False,None
1370,0,True,0.15,2013-04-20 01:07:19,2013-04-20 01:07:19,A28TXBSZPWMEU9,False,None
1371,0,True,0.3,2013-04-20 02:29:51,2013-04-20 02:29:51,A2W4T7J7Z44NZE,False,None
1372,0,True,0.3,2013-04-20 02:29:06,2013-04-20 02:29:06,A17181IK8GK1OC,False,None
1373,0,False,0.3,2013-04-20 01:34:20,2013-04-20 01:34:20,APGX2WZ59OWDN,False,None
1374,0,True,0.15,2013-04-20 00:42:47,2013-04-20 00:42:47,A2O0BD7R62CZP8,False,None
1375,0,False,0.15,2013-04-20 01:39:31,2013-04-20 01:39:31,AYFD78FXIRIZS,False,None
1376,0,False,0.3,2013-04-20 01:23:51,2013-04-20 01:23:51,ABW7WZONWDBVZ,False,None
1377,0,False,0.3,2013-04-20 01:06:51,2013-04-20 01:06:51,A1EHP8HYCUPRJ9,False,None
1378,0,True,0.3,2013-04-20 00:37:36,2013-04-20 00:37:36,A1F2MFSHXTGAVD,False,None
1380,2,False,0.15,2013-04-20 01:52:14,2013-04-20 02:05:14,AXKJFXH63C1J0,False,None
1381,0,False,0.15,2013-04-20 01:01:40,2013-04-20 01:01:40,A2FNF3DVOCLJX4,False,None
1383,0,True,0.3,2013-04-20 01:22:29,2013-04-20 01:22:29,A2PIH3IIU8JINE,False,None
1384,0,True,0.3,2013-04-20 02:20:18,2013-04-20 02:20:18,A27ZZCI4LRCBU7,False,None
1385,0,True,0.3,2013-04-20 00:57:46,2013-04-20 00:57:46,A1IU5OP7BBZHZ7,False,None
1386,0,True,0.15,2013-04-20 01:57:10,2013-04-20 01:57:10,A3EJ44J2ZNRMDA,False,None
1387,0,True,0.15,2013-04-20 01:21:36,2013-04-20 01:21:36,A2YTOX7SEDJ1TC,False,None
1388,0,False,0.3,2013-04-20 00:52:58,2013-04-20 00:52:58,A2WP0GEVWEIQC2,False,None
1389,0,False,0.3,2013-04-20 01:59:25,2013-04-20 01:59:25,A12GGPMGR1H9AM,False,None
1390,0,True,0.3,2013-04-20 02:19:59,2013-04-20 02:19:59,A2QGQOWEM9G55,False,None
1391,0,False,0.3,2013-04-20 01:03:14,2013-04-20 01:03:14,A1KSU2M34UV4LP,False,None
1392,0,False,0.15,2013-04-20 01:06:29,2013-04-20 01:06:29,A1HKGX2MD4LAGW,False,None
1393,0,False,0.15,2013-04-20 01:01:13,2013-04-20 01:01:13,AXWLORDQ19JU7,False,None
1394,0,False,0.3,2013-04-20 00:31:32,2013-04-20 00:31:32,A1IQ8YHTZLFEVG,False,None
1395,3,False,0.3,2013-04-20 00:33:49,2013-04-20 01:43:28,A2W59CL4UQ3S4S,False,None
1396,0,False,0.3,2013-04-20 01:35:33,2013-04-20 01:35:33,A29VL3MZE7YPBZ,False,None
1397,0,True,0.15,2013-04-20 01:26:27,2013-04-20 01:26:27,A2VMN8HYNXF6MZ,False,None
1398,0,False,0.3,2013-04-20 01:08:43,2013-04-20 01:08:43,A2YYQJ3JWA2KGD,False,None
1399,0,False,0.15,2013-04-20 02:18:40,2013-04-20 02:18:40,A1EHHJX0GH5JUE,False,None
1400,0,True,0.15,2013-04-20 02:23:56,2013-04-20 02:23:56,ALMJX04THKEVO,False,None
1401,2,True,0.3,2013-04-20 01:58:52,2013-04-20 02:05:32,AI3BLNCNI6LXS,False,None
1402,0,True,0.15,2013-04-20 01:48:13,2013-04-20 01:48:13,A1TTA3N401CZTS,False,None
1403,0,False,0.3,2013-04-20 00:56:58,2013-04-20 00:56:58,A20TG9ULQG16J2,False,None
1404,0,False,0.3,2013-04-20 01:25:22,2013-04-20 01:25:22,A35CSDNQYK408H,False,None
1405,0,True,0.15,2013-04-20 01:17:57,2013-04-20 01:17:57,A2FTL6QSZRREQG,False,None
1406,0,True,0.3,2013-04-20 01:23:12,2013-04-20 01:23:12,A1CPLZSLNP0FI7,False,None
1407,0,True,0.3,2013-04-20 01:10:32,2013-04-20 01:10:32,APMEOBFFLFRLX,False,None
1408,0,True,0.3,2013-04-20 02:14:59,2013-04-20 02:14:59,A3RLCGRXA34GC0,False,None
1409,0,False,0.15,2013-04-20 01:42:57,2013-04-20 01:42:57,A2WYGPR0ECWJFZ,False,None
1410,0,False,0.3,2013-04-20 00:40:52,2013-04-20 00:40:52,ATO9BT4O0RQFD,False,None
1412,0,True,0.15,2013-04-20 01:27:07,2013-04-20 01:27:07,A2LEY4X3LD8G26,False,None
1413,1,False,0.3,2013-04-20 01:40:18,2013-04-20 01:48:28,A1M45B8E09PGFI,False,None
1414,0,False,0.3,2013-04-20 00:41:35,2013-04-20 00:41:35,A2PBYJGWVOA933,False,None
1415,0,False,0.3,2013-04-20 02:08:48,2013-04-20 02:08:48,A34HSPNUYSHSR,False,None
1416,0,True,0.3,2013-04-20 01:47:35,2013-04-20 01:47:35,A9IGTAK087DB9,False,None
1418,0,False,0.15,2013-04-20 01:20:31,2013-04-20 01:20:31,A2QL16VN96CXMA,False,None
1419,0,True,0.3,2013-04-20 00:56:52,2013-04-20 00:56:52,A2VM7CXPB0M1JO,False,None
1421,0,True,0.3,2013-04-20 01:30:27,2013-04-20 01:30:27,A1I7DQP8IAGFNN,False,None
1422,0,False,0.3,2013-04-20 02:33:33,2013-04-20 02:33:33,A109CH3492UU42,False,None
1423,0,True,0.15,2013-04-20 02:24:08,2013-04-20 02:24:08,A19P28OVWF54XB,False,None
1424,0,True,0.3,2013-04-20 02:12:22,2013-04-20 02:12:22,A30NHSMYI4BCEK,False,None
1425,0,False,0.15,2013-04-20 02:00:09,2013-04-20 02:00:09,A3C7KGF8I37220,False,None
1426,1,False,0.15,2013-04-20 01:25:12,2013-04-20 01:35:38,A3KB7V2R1A15FQ,False,None
1427,0,False,0.3,2013-04-20 01:52:58,2013-04-20 01:52:58,AVPCUQOQEPTCI,False,None
1429,0,False,0.3,2013-04-20 02:18:10,2013-04-20 02:18:10,A1QPHQ1C27ZFI7,False,None
1431,1,False,0.15,2013-04-20 02:09:27,2013-04-20 02:22:52,A2WWPL2YX6R0OU,False,None
1432,0,True,0.15,2013-04-20 01:23:46,2013-04-20 01:23:46,AVX3SWFMBEPMZ,False,None
1433,0,True,0.3,2013-04-20 01:48:21,2013-04-20 01:48:21,A2N3F3DYE1FSHN,False,None
1435,0,True,0.15,2013-04-20 01:10:49,2013-04-20 01:10:49,A2C7FXODW858FA,False,None
1436,1,False,0.15,2013-04-20 01:33:43,2013-04-20 01:43:55,A1JT53BJT9J5HU,False,None
1437,0,True,0.3,2013-04-20 02:33:22,2013-04-20 02:33:22,A14BVDD0JVWH2M,False,None
1438,0,True,0.15,2013-04-20 01:47:52,2013-04-20 01:47:52,A1NF6PELRKACS9,False,None
1439,0,True,0.3,2013-04-20 02:28:33,2013-04-20 02:28:33,A2DTELFC4X0QJQ,False,None
1440,0,False,0.3,2013-04-20 02:14:27,2013-04-20 02:14:27,A12986R1V09HRE,False,None
1441,0,False,0.15,2013-04-20 02:06:50,2013-04-20 02:06:50,AW20MQTG1Z8LF,False,None
1442,1,False,0.15,2013-04-20 02:10:23,2013-04-20 02:20:42,A1XP77IRAJCX5B,False,None
1443,0,False,0.15,2013-04-20 01:50:33,2013-04-20 01:50:33,A35LBXK7HSDVNN,False,None
1444,0,True,0.3,2013-04-20 00:55:03,2013-04-20 00:55:03,A3IRKANPYDPKXY,False,None
1445,0,False,0.3,2013-04-20 02:29:37,2013-04-20 02:29:37,A2WNW8A4MOR7T7,False,None
1446,1,False,0.3,2013-04-20 02:16:58,2013-04-20 02:26:08,A1ARN3TIR9BUJF,False,None
1447,0,True,0.3,2013-04-20 00:33:38,2013-04-20 00:33:38,AXLHKLLODD9C,False,None
1448,0,True,0.15,2013-04-20 02:17:02,2013-04-20 02:17:02,AITFNT86EGNCU,False,None
1449,0,True,0.15,2013-04-20 01:26:07,2013-04-20 01:26:07,AZPKUIYE84ML,False,None
1450,0,True,0.15,2013-04-20 02:26:39,2013-04-20 02:26:39,A341BRCJQJDXRV,False,None
1451,0,True,0.3,2013-04-20 00:31:03,2013-04-20 00:31:03,A2GANZ92RS0E3D,False,None
1452,0,True,0.3,2013-04-20 00:33:27,2013-04-20 00:33:27,A1NVI8KJ8OZ20,False,None
1454,0,True,0.15,2013-04-20 01:28:58,2013-04-20 01:28:58,A2QQKVIN9R45N6,False,None
1455,0,True,0.15,2013-04-20 02:22:54,2013-04-20 02:22:54,A3QS7M912JGKFD,False,None
1457,0,False,0.15,2013-04-20 01:05:53,2013-04-20 01:05:53,A16G716K9428HM,False,None
1458,0,True,0.15,2013-04-20 01:54:18,2013-04-20 01:54:18,A2BC0MRL0SOKJQ,False,None
1460,0,False,0.3,2013-04-20 01:24:55,2013-04-20 01:24:55,A2QLSHXNCHBRN4,False,None
1461,0,True,0.15,2013-04-20 01:03:52,2013-04-20 01:03:52,A1OG3DTW66QD00,False,None
1462,0,False,0.3,2013-04-20 01:04:21,2013-04-20 01:04:21,AC5LU9TF9CTK9,False,None
1464,1,False,0.3,2013-04-20 01:56:32,2013-04-20 02:03:58,A2GS3V99JFZLL,False,None
1466,0,True,0.3,2013-04-20 02:15:43,2013-04-20 02:15:43,AQ36OBO2GRA00,False,None
1467,0,False,0.15,2013-04-20 02:13:30,2013-04-20 02:13:30,A272WCIP9ZD753,False,None
1468,0,False,0.3,2013-04-20 01:25:53,2013-04-20 01:25:53,A13JQIAK0MAF3B,False,None
1469,0,False,0.15,2013-04-20 02:19:42,2013-04-20 02:19:42,AUD3A4YDWWZCY,False,None
1470,0,False,0.3,2013-04-20 01:29:51,2013-04-20 01:29:51,A29WHPBW1R07CT,False,None
1471,0,True,0.3,2013-04-20 00:35:00,2013-04-20 00:35:00,AJVKNTH2VK1WF,False,None
1473,0,True,0.15,2013-04-20 00:31:15,2013-04-20 00:31:15,A35PVQWKEVEBF6,False,None
1210,0,True,0.15,2013-04-20 02:51:45,2013-04-20 02:51:45,A1X9CZFOD3ACQJ,True,None
1217,1,True,0.15,2013-04-20 02:29:52,2013-04-20 02:35:07,A2658LN9LNAR1D,True,None
1225,0,False,0.3,2013-04-20 02:34:20,2013-04-20 02:34:20,AZA8EVH0RZAR9,True,None
1233,0,True,0.15,2013-04-20 02:49:32,2013-04-20 02:49:32,AVJP26EXKPSE1,True,None
1236,0,True,0.3,2013-04-20 02:43:11,2013-04-20 02:43:11,A54WGOYMSLN4N,True,None
1242,0,False,0.3,2013-04-20 02:45:58,2013-04-20 02:45:58,A3TYWBPD4RKQ8R,True,None
1243,0,False,0.3,2013-04-20 02:53:21,2013-04-20 02:53:21,A2Q09Q6HJ4ANAO,True,None
1258,0,False,0.3,2013-04-20 02:55:06,2013-04-20 02:55:06,A34DWBBWZRLO1X,True,None
1267,0,True,0.3,2013-04-20 02:36:45,2013-04-20 02:36:45,A10LKXSHVSEJIQ,True,None
1270,0,False,0.3,2013-04-20 02:44:43,2013-04-20 02:44:43,A2V3P1XE33NYC3,True,None
1275,0,False,0.3,2013-04-20 02:47:57,2013-04-20 02:47:57,A1LZL5JSCU2HPD,True,None
1281,0,True,0.3,2013-04-20 02:46:47,2013-04-20 02:46:47,A1GZ5YXRH92Y7B,True,None
1287,0,False,0.15,2013-04-20 02:56:18,2013-04-20 02:56:18,AISRSP3TL0QO,True,None
1294,0,True,0.15,2013-04-20 02:35:50,2013-04-20 02:35:50,A3AP1NCEBBR8S0,True,None
1295,0,True,0.15,2013-04-20 02:43:29,2013-04-20 02:43:29,A14AI7XJFNXF06,True,None
1296,0,False,0.15,2013-04-20 02:34:12,2013-04-20 02:34:12,AOPZSU77ONJXS,True,None
1306,1,False,0.15,2013-04-20 02:30:19,2013-04-20 02:43:20,ACJJUQ96T22RC,True,None
1309,0,False,0.15,2013-04-20 02:35:40,2013-04-20 02:35:40,A3209D1227UCYP,True,None
1317,0,True,0.3,2013-04-20 02:45:35,2013-04-20 02:45:35,A27FM37WV5FD2E,True,None
1318,0,False,0.15,2013-04-20 02:55:10,2013-04-20 02:55:10,AR7KDAB54C1L2,True,None
1324,1,False,0.3,2013-04-20 02:43:59,2013-04-20 02:50:40,AFOSHFLRNELUY,True,None
1359,3,False,0.15,2013-04-20 02:20:55,2013-04-20 02:56:47,AWNGOAO24ARJY,True,None
1360,0,True,0.15,2013-04-20 02:36:01,2013-04-20 02:36:01,A2W9OLKSKRS52X,True,None
1379,0,True,0.3,2013-04-20 02:48:16,2013-04-20 02:48:16,A164OKBH8TBFF8,True,None
